pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2025/9/23,88.4,1.22,5.96,"Dreyer, Jack",694374,676263,strikeout,called_strike,,,,,3,Tim Tawa called out on strikes.,R,R,L,AZ,LAD,S,2,,2,2,2025,-0.15,0.22,0.78,2.83,,,545121,1,7,Bot,,,,,,,-0.765214976,-128.8074176,-2.062641841,-1.555173716,26.556637597091783,-29.4671045,3.33,1.57,,,,89,2103,6.6,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.9,,0,0,1,0,0,,53,5,Slider,0,4,0,4,4,0,0,4,Standard,Standard,231,-0.021,-0.22,,,,0.22,,-4,-4,0.066,0.066,26,26,26,26,1,0,3,2,,,2.68,-0.15,0.15,55.6,,,,,
CU,2025/9/23,79.8,-2.22,6.18,"Ohtani, Shohei",682998,660271,strikeout,called_strike,,,,,6,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,S,2,,2,2,2025,0.9,-1.18,0.33,2.24,,,,2,1,Bot,,,,,,,3.9225997513267155,-116.0457248,0.37342870240681547,7.239372582297054,24.53836123,-43.0338858,3.11,1.41,,,,79.5,2677,6.4,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.09,,0,0,1,0,0,,7,5,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,43,-0.01,-0.226,,,,0.226,,0,0,0.51,0.51,30,24,31,25,1,0,7,2,,,4.8,-0.9,0.9,44.5,,,,,
SL,2025/9/23,84.5,0.17,6.18,"Vesia, Alex",672515,681911,,ball,,,,,13,Gabriel Moreno walks. Corbin Carroll to 2nd.,R,R,L,AZ,LAD,B,,,2,1,2025,-0.58,0.29,-1.02,2.06,,,682998,1,8,Bot,,,,,,,-1.621722771,-123.1123798,-3.862369039,-5.625562674,22.79388122544244,-28.69812893,3.32,1.6,,,,84.9,2342,6.3,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.2,,,,,,,,62,4,Slider,3,4,3,4,4,3,3,4,Standard,Standard,217,0,0.11,,,,-0.11,,-1,-1,0.305,0.305,29,25,29,25,1,3,2,2,,,2.88,-0.58,0.58,67.9,,,,,
FF,2025/9/23,93.4,0.97,5.9,"Dreyer, Jack",694374,676263,,foul,,,,,5,Tim Tawa called out on strikes.,R,R,L,AZ,LAD,S,,,2,1,2025,0.53,1.65,0.15,2.71,,,545121,1,7,Bot,,,,,,,-3.275142457,-135.7316053,-6.032510045,7.281764114900614,33.93456611423444,-10.733157,3.33,1.59,134,88.6,73,93.3,2419,6.6,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.88,,,,,,,,53,4,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,156,0,-0.077,,,,0.077,88.6,-4,-4,0.066,0.066,26,26,26,26,1,0,3,2,,,1,0.53,-0.53,56.6,,,,,
SL,2025/9/23,91.7,2.51,5.17,"Scott, Tanner",543510,656945,,foul_bunt,,,,,13,"James McCann out on a sacrifice bunt, third baseman Max Muncy to second baseman Tommy Edman. Ildemaro Vargas to 3rd. Tim Tawa to 2nd.",R,R,L,AZ,LAD,S,,,0,0,2025,-0.41,0.43,-1.06,2.16,,545121,694374,0,9,Bot,,,,,,,-8.115709872,-133.3872695,-2.711021817,-3.328654479,26.08523340258643,-26.64224315,3.49,1.57,,,,91.8,2606,6.2,776213,666163,518692,669242,571970,605141,669743,681624,606192,54.33,,,,,,,,69,1,Slider,3,4,3,4,4,3,3,4,Strategic,Standard,221,0,-0.052,5.5,1.1,,0.052,,-1,-1,0.5,0.5,30,35,31,35,1,3,4,3,,,2.26,-0.41,0.41,34.3,-65.02180253,-144.8364867,87.28812646028085,26.08501342877613,25.65893564360345
SL,2025/9/23,89.3,-2.24,5.99,"Ohtani, Shohei",682998,660271,,foul,,,,,14,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,S,,,2,1,2025,-0.07,0.11,0.13,0.96,,,,2,1,Bot,,,,,,,6.056938324548296,-129.8461288,-6.625211375,-2.11238547,28.66793090741311,-29.64495274,3.21,1.54,3,71.8,-20,90.1,2454,6.9,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.56,,,,,,,,7,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,172,0,-0.073,70.1,8.2,,0.073,88,0,0,0.51,0.51,30,24,31,25,1,0,7,2,,,2.76,0.07,-0.07,39.9,14.419685363756173,-10.7729396,30.01519755285828,38.79573764688624,42.72969970829608
FF,2025/9/23,99.2,-2.55,5.56,"Ohtani, Shohei",682998,660271,,ball,,,,,14,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,B,,,1,1,2025,-0.55,1.23,0.59,0.7,,,,2,1,Bot,,,,,,,9.929026774,-143.9615106,-10.8476891,-9.700173835,29.52334179787892,-12.81440694,3.22,1.57,,,,100.2,2463,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.76,,,,,,,,7,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224,0,0.053,,,,-0.053,,0,0,0.51,0.51,30,24,31,25,1,0,7,2,,,1.08,0.55,-0.55,32.2,,,,,
FF,2025/9/23,92.3,0.44,6.06,"Vesia, Alex",672515,681911,,ball,,,,,12,Gabriel Moreno walks. Corbin Carroll to 2nd.,R,R,L,AZ,LAD,B,,,1,1,2025,0.28,1.71,0.59,3.55,,,682998,1,8,Bot,,,,,,,-0.226087577,-134.3247413,-4.280905015,3.431424220450156,30.083258317491257,-10.8407878,3.32,1.52,,,,92.3,2495,6.4,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.14,,,,,,,,62,3,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard,161,0,0.063,,,,-0.063,,-1,-1,0.305,0.305,29,25,29,25,1,3,2,2,,,0.98,0.28,-0.28,64.2,,,,,
FF,2025/9/23,93.2,0.86,5.9,"Dreyer, Jack",694374,676263,,swinging_strike,,,,,5,Tim Tawa called out on strikes.,R,R,L,AZ,LAD,S,,,2,0,2025,0.62,1.56,-0.02,2.27,,,545121,1,7,Bot,,,,,,,-3.667274384,-135.4527071,-6.945273563,8.461425445983753,33.95677077636102,-11.69910052,3.33,1.59,,,,93.2,2470,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.81,,,,,,,,53,3,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,160,0,-0.06,79.4,7,,0.06,,-4,-4,0.066,0.066,26,26,26,26,1,0,3,2,,,1.1,0.62,-0.62,58.9,6.090600080772917,2.732620769938286,36.62852068232237,35.82864463727098,27.907814402102726
SL,2025/9/23,92.2,2.53,5.1,"Scott, Tanner",694374,656945,walk,ball,,,,,4,Tim Tawa walks. Ildemaro Vargas to 2nd.,R,R,L,AZ,LAD,B,,,3,0,2025,-0.4,0.53,-0.83,2.34,,,545121,0,9,Bot,,,,,,,-7.663847631,-134.2486126,-2.414437682,-3.417587398,25.19405648,-25.47907855,2.88,1.37,,,,92.6,2675,6.2,776213,666163,518692,669242,571970,605141,669743,681624,606192,54.29,,0.692527,0.7,1,0,0,,68,4,Slider,3,4,3,4,4,3,3,4,Standard,Standard,206,0.172,0.167,,,,-0.167,,-1,-1,0.328,0.328,30,26,31,26,1,1,4,2,,,2.12,-0.4,0.4,33.3,,,,,
FF,2025/9/23,91.9,0.28,6.11,"Vesia, Alex",672515,681911,,called_strike,,,,,3,Gabriel Moreno walks. Corbin Carroll to 2nd.,R,R,L,AZ,LAD,S,,,1,0,2025,0.44,1.67,0.39,2.85,,,682998,1,8,Bot,,,,,,,-0.674048885,-133.7137255,-6.015324598,5.4186809196503205,29.953148903931343,-11.02145106,3.32,1.5,,,,91.8,2381,6.3,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.15,,,,,,,,62,2,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard,162,0,-0.055,,,,0.055,,-1,-1,0.305,0.305,29,25,29,25,1,3,2,2,,,1.03,0.44,-0.44,63.6,,,,,
SL,2025/9/23,87.1,1.25,5.82,"Dreyer, Jack",694374,676263,,blocked_ball,,,,,13,Tim Tawa called out on strikes.,R,R,L,AZ,LAD,B,,,1,0,2025,-0.16,0.26,-0.68,-0.46,,,545121,1,7,Bot,,,,,,,-4.334417035,-126.6556735,-9.532633495,-0.84955785,24.269054659393273,-27.74146495,3.33,1.57,,,,87.9,2331,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.82,,,,,,,,53,2,Slider,0,4,0,4,4,0,0,4,Standard,Standard,162,0,0.069,,,,-0.069,,-4,-4,0.066,0.066,26,26,26,26,1,0,3,2,,,2.74,-0.16,0.16,55.3,,,,,
SL,2025/9/23,89.8,2.52,5.21,"Scott, Tanner",694374,656945,,ball,,,,,12,Tim Tawa walks. Ildemaro Vargas to 2nd.,R,R,L,AZ,LAD,B,,,2,0,2025,-0.57,0.2,0.23,3.86,,,545121,0,9,Bot,,,,,,,-4.455696667,-130.8493962,2.1675288017165024,-5.701069224,25.61983587981598,-30.4968227,2.8,1.23,,,,89.9,2812,6.1,776213,666163,518692,669242,571970,605141,669743,681624,606192,54.41,,,,,,,,68,3,Slider,3,4,3,4,4,3,3,4,Strategic,Standard,254,0,0.142,,,,-0.142,,-1,-1,0.328,0.328,30,26,31,26,1,1,4,2,,,2.6,-0.57,0.57,35.3,,,,,
FF,2025/9/23,99.5,-2.65,5.56,"Ohtani, Shohei",682998,660271,,swinging_strike,,,,,12,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,S,,,1,0,2025,-0.38,1.21,0.93,2.87,,,,2,1,Bot,,,,,,,10.77456778395863,-144.4829515,-4.85601971,-7.651815216,31.524027904024923,-14.24720632,3.21,1.54,,,,100.4,2461,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.73,,,,,,,,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,223,0,-0.055,76.4,6.6,,0.055,,0,0,0.51,0.51,30,24,31,25,1,0,7,2,,,1.09,0.38,-0.38,31.6,7.8199881955890715,5.970198006912588,26.992947667302158,29.402980831552703,27.21061371850336
FF,2025/9/23,97.8,-2.49,5.73,"Ohtani, Shohei",682998,660271,,ball,,,,,14,Corbin Carroll called out on strikes.,R,L,R,AZ,LAD,B,,,0,0,2025,-0.14,1.26,1.69,2.2,,,,2,1,Bot,,,,,,,11.666670417641944,-141.9425302,-6.998615573,-4.386319438,30.005625076577918,-13.63758154,3.21,1.54,,,,98.7,2539,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.76,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217,0,0.039,,,,-0.039,,0,0,0.51,0.51,30,24,31,25,1,0,7,2,,,1.12,0.14,-0.14,35.2,,,,,
FF,2025/9/23,97.9,2.24,5.28,"Scott, Tanner",694374,656945,,ball,,,,,11,Tim Tawa walks. Ildemaro Vargas to 2nd.,R,R,L,AZ,LAD,B,,,1,0,2025,0.51,1.52,-1.71,2.22,,,545121,0,9,Bot,,,,,,,-11.7767352,-142.0446426,-6.247062088,9.552758447539121,31.50850430905399,-10.21213918,2.76,1.04,,,,97.6,2686,6.2,776213,666163,518692,669242,571970,605141,669743,681624,606192,54.29,,,,,,,,68,2,4-Seam Fastball,3,4,3,4,4,3,3,4,Strategic,Standard,142,0,0.062,,,,-0.062,,-1,-1,0.328,0.328,30,26,31,26,1,1,4,2,,,0.86,0.51,-0.51,37.8,,,,,
SL,2025/9/23,86.8,1.27,5.91,"Dreyer, Jack",694374,676263,,ball,,,,,11,Tim Tawa called out on strikes.,R,R,L,AZ,LAD,B,,,0,0,2025,-0.22,0.55,-0.13,3.57,,,545121,1,7,Bot,,,,,,,-2.925191882,-126.5186721,-0.616567756,-1.850682577,22.42360730185466,-26.295628,3.33,1.62,,,,88,2354,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.82,,,,,,,,53,1,Slider,0,4,0,4,4,0,0,4,Standard,Standard,168,0,0.034,,,,-0.034,,-4,-4,0.066,0.066,26,26,26,26,1,0,3,2,,,2.43,-0.22,0.22,55,,,,,
SL,2025/9/23,84.3,0.32,6.11,"Vesia, Alex",682998,681911,walk,blocked_ball,,,,,13,Corbin Carroll walks.,R,L,L,AZ,LAD,B,,,3,2,2025,-0.32,0.11,-1.25,0.4,,,,1,8,Bot,,,,,,,-3.014109104,-122.6404474,-7.129652817,-2.654573829,24.088280038348714,-29.83853823,3.21,1.51,,,,84.5,2365,6.4,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.09,,0.692527,0.7,1,0,0,,61,6,Slider,3,4,3,4,4,3,3,4,Strategic,Standard,226,0.07,0.342,,,,-0.342,,-1,-1,0.235,0.235,29,24,29,25,1,3,2,2,,,3.09,-0.32,-0.32,68.7,,,,,
FF,2025/9/23,91.7,0.24,6.06,"Vesia, Alex",682998,681911,,ball,,,,,12,Corbin Carroll walks.,R,L,L,AZ,LAD,B,,,2,2,2025,0.4,1.57,0.8,4.22,,,,1,8,Bot,,,,,,,0.5558365137899435,-133.5917919,-2.198052882,4.616584963687495,30.14008616492821,-13.15965986,3.22,1.54,,,,91.6,2494,6.2,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.25,,,,,,,,61,5,4-Seam Fastball,3,4,3,4,4,3,3,4,Strategic,Standard,164,0,0.104,,,,-0.104,,-1,-1,0.235,0.235,29,24,29,25,1,3,2,2,,,1.14,0.4,0.4,63.6,,,,,
SL,2025/9/23,91.4,2.48,5.22,"Scott, Tanner",694374,656945,,ball,,,,,11,Tim Tawa walks. Ildemaro Vargas to 2nd.,R,R,L,AZ,LAD,B,,,0,0,2025,-0.4,0.37,-0.74,4,,,545121,0,9,Bot,,,,,,,-7.241503833,-132.9622858,1.9584459074142333,-3.344770703,25.915090873163738,-28.36393145,2.78,1.11,,,,91.6,2635,6.2,776213,666163,518692,669242,571970,605141,669743,681624,606192,54.3,,,,,,,,68,1,Slider,3,4,3,4,4,3,3,4,Standard,Standard,233,0,0.04,,,,-0.04,,-1,-1,0.328,0.328,30,26,31,26,1,1,4,2,,,2.34,-0.4,0.4,35.6,,,,,
SI,2025/9/23,99.6,-1.59,5.9,"Henriquez, Edgardo",672695,683618,field_out,hit_into_play,,,,,7,Geraldo Perdomo grounds out to first baseman Freddie Freeman.,R,L,R,AZ,LAD,X,3,ground_ball,2,0,2025,-1.16,1.01,-0.39,1.67,,,,2,7,Bot,159.64,167.75,,,,,6.065196508098302,-144.7653111,-8.631877131,-17.74721357,32.86429412557379,-16.20597498,3.55,1.7,4,81.9,-21,100.4,2316,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.75,0.054,0.047,0,1,0,0,2,56,3,Sinker,3,4,3,4,4,3,3,4,Standard,Standard,210,-0.023,-0.364,70.9,7.6,0.057,0.364,88,-1,-1,0.27,0.27,23,25,23,26,1,3,4,2,,,1.29,1.16,-1.16,40.9,11.301424825600515,-4.544555889,36.268231128628074,39.03387659377162,28.542015100298144
FF,2025/9/23,93.9,0.89,5.93,"Dreyer, Jack",545121,676263,single,hit_into_play,,,,,2,Ildemaro Vargas singles on a sharp line drive to center fielder Andy Pages.,R,R,L,AZ,LAD,X,8,line_drive,2,2,2025,0.64,1.54,-0.06,3.27,,,,1,7,Bot,137.15,76.56,,,,,-3.895708876,-136.6507575,-4.604130548,8.851278509983391,30.203861016060873,-12.04214239,3.38,1.58,254,100.5,12,94.5,2464,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.84,0.949,0.915,0.9,1,1,0,4,52,5,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,154,0.019,0.442,75.7,6.6,1.161,-0.442,100.5,-4,-4,0.047,0.047,26,33,26,34,1,2,3,2,,,1.04,0.64,-0.64,58.6,3.894083587717819,10.210237490407856,15.670671110247932,33.99088783818679,25.67937264619404
FF,2025/9/23,97.9,-2.4,5.68,"Ohtani, Shohei",606466,660271,field_out,hit_into_play,,,,,9,"Ketel Marte grounds out, second baseman Tommy Edman to first baseman Freddie Freeman.",R,L,R,AZ,LAD,X,4,ground_ball,2,1,2025,-0.43,1.37,0.7,2.28,,,,1,1,Bot,149.5,154.05,,,,,9.434526276733418,-142.3135571,-6.945717381,-7.776771216,29.482633360338202,-12.15123031,3.66,1.75,21,74.8,-4,99.3,2471,6.9,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.61,0.109,0.112,0,1,0,0,2,6,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,223,-0.016,-0.301,70.2,6.6,0.119,0.301,88,0,0,0.526,0.526,30,31,31,32,1,0,7,2,,,1,0.43,-0.43,34.4,-4.387813051,12.516977436693633,42.639718428310864,20.919355526117656,27.712501560846217
FC,2025/9/23,95.9,-1.78,5.91,"Henriquez, Edgardo",672695,683618,,ball,,,,,3,Geraldo Perdomo grounds out to first baseman Freddie Freeman.,R,L,R,AZ,LAD,B,,,1,0,2025,-0.3,0.86,0.63,3.58,,,,2,7,Bot,,,,,,,7.107160908041531,-139.5416458,-2.543226583,-5.425257633,30.08177917101346,-20.56150621,3.46,1.66,,,,96.9,2658,6.8,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.71,,,,,,,,56,2,Cutter,3,4,3,4,4,3,3,4,Standard,Standard,192,0,0.064,,,,-0.064,,-1,-1,0.27,0.27,23,25,23,26,1,3,4,2,,,1.61,0.3,-0.3,41.1,,,,,
SL,2025/9/23,84.6,0.23,6.22,"Vesia, Alex",682998,681911,,ball,,,,,13,Corbin Carroll walks.,R,L,L,AZ,LAD,B,,,1,2,2025,-0.27,0.13,-0.95,1.75,,,,1,8,Bot,,,,,,,-2.204131595,-123.1650334,-4.332930593,-2.293848862,24.629635888304797,-30.18071446,3.31,1.55,,,,84.5,2357,6.2,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.27,,,,,,,,61,4,Slider,3,4,3,4,4,3,3,4,Strategic,Standard,224,0,0.048,,,,-0.048,,-1,-1,0.235,0.235,29,24,29,25,1,3,2,2,,,3.05,-0.27,-0.27,67,,,,,
SL,2025/9/23,89.7,1.21,5.9,"Dreyer, Jack",545121,676263,,ball,,,,,13,Ildemaro Vargas singles on a sharp line drive to center fielder Andy Pages.,R,R,L,AZ,LAD,B,,,1,2,2025,-0.27,0.45,-0.49,-0.19,,,,1,7,Bot,,,,,,,-3.64387509,-130.2907633,-10.02020522,-2.360315267,26.595789657842683,-25.22476368,3.57,1.68,,,,90,2405,6.5,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.01,,,,,,,,52,4,Slider,0,4,0,4,4,0,0,4,Standard,Standard,156,0,0.048,,,,-0.048,,-4,-4,0.047,0.047,26,33,26,34,1,2,3,2,,,2.39,-0.27,0.27,54.5,,,,,
FF,2025/9/23,99.1,-2.62,5.63,"Ohtani, Shohei",606466,660271,,ball,,,,,14,"Ketel Marte grounds out, second baseman Tommy Edman to first baseman Freddie Freeman.",R,L,R,AZ,LAD,B,,,1,1,2025,-0.09,1.03,1.73,2.55,,,,1,1,Bot,,,,,,,12.166414209458578,-143.8873662,-5.446002549,-3.93490382,31.76956185345748,-16.68207348,3.66,1.68,,,,99.9,2467,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.75,,,,,,,,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205,0,0.056,,,,-0.056,,0,0,0.526,0.526,30,31,31,32,1,0,7,2,,,1.29,0.09,-0.09,30.1,,,,,
SL,2025/9/23,90.3,2.41,5.24,"Scott, Tanner",545121,656945,hit_by_pitch,hit_by_pitch,,,,,13,Ildemaro Vargas hit by pitch.,R,R,L,AZ,LAD,B,,,2,2,2025,-0.56,0.15,-1.93,0.61,,,,0,9,Bot,,,,,,,-9.54700587,-131.1527633,-5.882210593,-4.553552368,27.069066198306494,-29.34768292,3.38,1.58,,,,90,2736,6.2,776213,666163,518692,669242,571970,605141,669743,681624,606192,54.33,,0.723305,0.7,1,0,0,,67,5,Slider,3,4,3,4,4,3,3,4,Standard,Standard,268,0.134,0.473,,,,-0.473,,-1,-1,0.194,0.194,30,33,31,34,1,3,4,2,,,2.65,-0.56,0.56,41.8,,,,,
FF,2025/9/23,100.1,-1.69,5.86,"Henriquez, Edgardo",672695,683618,,ball,,,,,14,Geraldo Perdomo grounds out to first baseman Freddie Freeman.,R,L,R,AZ,LAD,B,,,0,0,2025,-0.83,1.28,0.89,1.36,,,,2,7,Bot,,,,,,,9.165955625321315,-145.1949502,-10.162517,-13.84919691,33.07617243,-11.81681933,3.55,1.68,,,,101.1,2465,6.9,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.56,,,,,,,,56,1,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard,210,0,0.039,,,,-0.039,,-1,-1,0.27,0.27,23,25,23,26,1,3,4,2,,,1,0.83,-0.83,40.4,,,,,
SL,2025/9/23,84.4,0.31,6.15,"Vesia, Alex",682998,681911,,swinging_strike,,,,,4,Corbin Carroll walks.,R,L,L,AZ,LAD,S,,,1,1,2025,-0.55,0.49,-0.71,2.32,,,,1,8,Bot,,,,,,,-1.27748472,-123.0200114,-3.6086481,-5.421893437,22.276589426028494,-26.68531101,3.21,1.54,,,,84.8,2385,6.3,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.21,,,,,,,,61,3,Slider,3,4,3,4,4,3,3,4,Standard,Standard,214,0,-0.064,69.2,7.4,,0.064,,-1,-1,0.235,0.235,29,24,29,25,1,3,2,2,,,2.67,-0.55,-0.55,67,6.498025014869267,6.587380104481575,24.498129512044233,48.04494072,27.643334602227117
SL,2025/9/23,90.9,2.55,5.22,"Scott, Tanner",545121,656945,,foul,,,,,13,Ildemaro Vargas hit by pitch.,R,R,L,AZ,LAD,S,,,2,1,2025,-0.46,0.13,-0.29,1.13,,,,0,9,Bot,,,,,,,-6.126003403,-132.273685,-4.683040893,-4.26984931,25.387891121707685,-29.88027626,3.38,1.58,3,115.6,-25,91.1,2786,6.2,776213,666163,518692,669242,571970,605141,669743,681624,606192,54.3,,,,,,,,67,4,Slider,3,4,3,4,4,3,3,4,Standard,Standard,237,0,-0.074,74.2,8.6,,0.074,115.6,-1,-1,0.194,0.194,30,33,31,34,1,3,4,2,,,2.6,-0.46,0.46,33.7,16.464587635240935,-24.24393025,31.90444916759248,32.43160951,42.07225159983541
FF,2025/9/23,91.9,0.78,5.94,"Dreyer, Jack",545121,676263,,called_strike,,,,,14,Ildemaro Vargas singles on a sharp line drive to center fielder Andy Pages.,R,R,L,AZ,LAD,S,,,1,1,2025,0.29,1.68,0.16,1.61,,,,1,7,Bot,,,,,,,-2.201855375,-133.6001352,-8.813989335,3.952763440786521,28.558604010110137,-10.39539922,3.61,1.76,,,,92.5,2412,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.82,,,,,,,,52,3,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,156,0,-0.064,,,,0.064,,-4,-4,0.047,0.047,26,33,26,34,1,2,3,2,,,1.03,0.29,-0.29,59.4,,,,,
CU,2025/9/23,75.5,-2.16,6.15,"Ohtani, Shohei",606466,660271,,ball,,,,,14,"Ketel Marte grounds out, second baseman Tommy Edman to first baseman Freddie Freeman.",R,L,R,AZ,LAD,B,,,0,1,2025,0.89,-1.22,0.59,0.12,,,,1,1,Bot,,,,,,,4.143978590136015,-109.784708,-3.171109836,6.237727004574606,22.384521212209037,-41.48803091,3.48,1.62,,,,75.4,2490,6.6,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.91,,,,,,,,6,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,35,0,0.029,,,,-0.029,,0,0,0.526,0.526,30,31,31,32,1,0,7,2,,,5.27,-0.89,0.89,43.2,,,,,
FF,2025/9/23,98.8,-2.45,5.76,"Ohtani, Shohei",606466,660271,,swinging_strike,,,,,4,"Ketel Marte grounds out, second baseman Tommy Edman to first baseman Freddie Freeman.",R,L,R,AZ,LAD,S,,,0,0,2025,-0.51,1.27,-0.39,2.95,,,,1,1,Bot,,,,,,,6.855601657284326,-143.7257818,-5.205180178,-8.663781852,33.02495416218197,-13.51756523,3.66,1.75,,,,99.5,2517,6.7,776213,666163,518692,669242,571970,605141,624424,681624,606192,53.8,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220,0,-0.04,70.9,7,,0.04,,0,0,0.526,0.526,30,31,31,32,1,0,7,2,,,1.06,0.51,-0.51,30.8,8.449603781913613,20.926959564306305,29.100789491940592,34.58038032314589,27.668059090952138
SL,2025/9/23,90,2.49,5.24,"Scott, Tanner",545121,656945,,ball,,,,,13,Ildemaro Vargas hit by pitch.,R,R,L,AZ,LAD,B,,,1,1,2025,-0.4,0.05,-0.81,1.11,,,,0,9,Bot,,,,,,,-7.330219801,-131.0039913,-4.435173563,-3.306007056,24.853087151644438,-30.96048038,3.51,1.68,,,,90.3,2742,6.2,776213,666163,518692,669242,571970,605141,669743,681624,606192,54.26,,,,,,,,67,3,Slider,3,4,3,4,4,3,3,4,Standard,Standard,245,0,0.055,,,,-0.055,,-1,-1,0.194,0.194,30,33,31,34,1,3,4,2,,,2.74,-0.4,0.4,33.7,,,,,
SL,2025/9/23,83.3,0.34,6.22,"Vesia, Alex",682998,681911,,called_strike,,,,,2,Corbin Carroll walks.,R,L,L,AZ,LAD,S,,,1,0,2025,-0.28,0.19,-0.19,2.99,,,,1,8,Bot,,,,,,,-0.679095157,-121.3935164,-1.399126097,-2.61548558,22.970107706398142,-30.18831707,3.3,1.54,,,,83.5,2372,6.2,776213,666163,518692,669242,571970,605141,624424,681624,606192,54.27,,,,,,,,61,2,Slider,3,4,3,4,4,3,3,4,Standard,Standard,226,0,-0.05,,,,0.05,,-1,-1,0.235,0.235,29,24,29,25,1,3,2,2,,,3.07,-0.28,-0.28,67.7,,,,,
